"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"1404",2019120805,2891,31.25,0.86,3.86,6,10.5105898978126,7.04,4.64,16.8417843472715,9.36,2.1,19.1241836427075,8.9,1.49,19.6775125460511,8.99,3.22,23.4502452012767,8.28,1.62,23.788656960829,9.01,1.4,29.7989546796528,9.05,1.2,30.3607443914012,7.01,1.58,35.9928006690227,8.5,1.11,41.575709254323,9.43,1.29,52.5879881722053,4.89,1.08,"6","5","9","8","9","8","8","9","9","8","11","R","C","R","C","R","C","C","R","R","C","C","right","L","L",3,24,17,55,11,1
"1405",2019120805,367,23.33,1.17,5.38,3,6.7354361402956,8.25,3.44,14.4211268630437,8.11,1.37,23.3155827720433,9.65,1.2,25.1424262950098,9.63,0.89,26.0901839778872,9.46,1.95,27.1017730047316,8.98,2.26,34.5134944623114,6.75,1.68,39.5947029285484,8.44,1.09,42.039543289622,8.29,2.34,43.5859117146814,6.26,2.95,51.7829721047373,4.79,0.91,"6","5","5","5","5","9","8","8","9","7","11","R","C","C","C","C","R","C","C","R","L","C","left","C","C",1,33,0,54,5,1
"1406",2019120805,3734,27.02,3.19,1.31,6,7.83074070570594,4.31,4.09,13.9049631427056,8.87,2.1,16.7440795506949,8.31,2.46,16.9737591593613,8.25,1.3,19.9571365681553,7.05,0.95,20.3260817670303,6.15,3.6,21.0217149633421,6.88,1.18,31.9379210344067,5.65,2.29,32.5457001768283,5.13,0.67,38.5121513291584,3.97,1.56,41.5610611029122,3.27,0.18,"3","5","6","6","6","5","6","8","8","8","8","R","C","R","R","R","C","R","C","C","C","C","right","L","L",4,50,-20,33,8,0
"1407",2019120806,1738,36.69,2.11,4.45,6,3.67642489383368,7.17,4.62,11.7568065391925,8.91,2.91,25.5607550749191,8.05,1.17,29.7213139009701,9,1.29,31.2669314132359,7.73,0.86,33.0835744743521,7.52,2.72,37.0449051827643,6.79,1.67,39.5802791804201,7.15,0.25,52.9009877034446,6.07,2.58,55.1400489662459,3.47,1.19,55.4386597962108,0.47,0.48,"6","5","9","9","8","8","11","11","10","11","11","R","C","R","R","C","C","C","C","L","C","C","right","L","L",2,28,-6,45,3,0
"1408",2019120806,3061,48.02,1.31,3.68,7,12.8774259850329,8.63,1.16,13.1454098452654,8.91,2.56,16.4632742794379,7.69,2.13,18.4435706955025,8.41,2.76,20.6748373633265,8.31,1.4,23.5224573546218,6.27,2.3,27.1970678566643,9.24,0.98,29.7999949664425,8.06,1.11,36.7303049265862,4.86,4.03,45.0310748261686,8.23,1.54,46.6896005551558,4.61,0.25,"7","7","7","7","8","7","8","10","10","12","11","L","L","L","L","C","L","C","L","L","R","C","right","C","C",3,17,-2,45,12,1
"1409",2019120806,890,55.69,3.64,2.75,8,8.28469673554802,8.55,2.02,8.78179936004006,7.54,4.22,12.5246157625693,8.05,3.57,18.1963430391933,8.13,3.48,29.0487762220717,7.23,1.48,30.401585484971,8.49,1.61,31.3504704908874,7.79,2.52,31.6622803979751,4.87,3.57,31.771877501967,7.67,0.85,41.6618782581871,4.65,2.81,42.6400574577474,3.95,2.67,"8","8","8","9","11","12","11","11","11","14","14","C","C","C","R","C","R","C","C","C","C","C","right","L","L",1,14,6,40,25,1
"1410",2019120807,2948,51.39,4.29,0.52,8,10.6757388503091,6.6,3.39,19.2526595565392,8.82,3.5,20.4165472105349,8.74,1.14,21.0722305416394,8.07,2.3,24.1862295531982,8.53,1.41,25.3310185345951,8.35,1.9,26.782578292614,8.2,0.55,33.2384626599968,8.88,2.39,35.9660562197192,9.49,2.1,41.125449541616,7.97,0.98,42.7897476038361,5.6,1.02,"8","8","8","8","12","11","7","10","12","11","11","C","C","C","C","R","C","L","L","R","C","C","right","L","L",3,14,4,45,12,1
"1411",2019120808,1120,35.29,2.85,2.35,5,10.4469564945969,8.73,1.92,12.1331034776763,7.2,2.55,16.3949534918523,8.65,1.71,16.3957463996001,8.27,1.8,21.7537330129796,6.51,4.13,23.4251574167603,9.13,1.43,25.2536294421218,9.1,1.26,25.7200699843527,8.73,4.14,31.5505847806344,8.45,1.18,34.3824286518565,7.95,1.24,53.4677706660751,3.83,0.79,"5","5","8","8","6","9","8","8","8","9","11","C","C","C","C","R","R","C","C","C","R","C","left","","",2,24,4,51,-4,1
"1412",2019120808,1251,43.17,2.26,2.71,4,10.8375366204687,6.03,4.38,18.8862066069394,9.37,2.86,19.6740285655989,8.47,1.73,21.8903631765213,7.38,3.05,25.2827470817552,8.27,2.76,28.6637488825171,1.61,3.52,32.0315984615192,7.08,2.94,39.8188058585387,8.4,2.06,41.1243431558487,6.62,4.87,42.6481289155808,7.88,0.67,53.5247998595044,3.7,1.31,"7","7","8","7","8","8","10","11","9","11","11","L","L","C","L","C","C","L","C","R","C","C","right","C","C",2,21,-4,45,19,0
"1413",2019120808,2678,19.02,1.27,3.25,1,15.1378003686137,9.62,0.62,16.3225518838201,9.91,1.52,16.885357562101,7.82,4.05,20.6788805306283,8.52,1.68,21.2575163177639,4.45,2.44,29.1324218011479,7.19,2.45,29.6336362939144,8.21,1.14,30.6817747205079,5.71,2.94,41.1348185847464,8.13,1.08,42.4080794189032,5.54,5.48,53.1969369418955,3.55,0.34,"5","4","4","5","4","5","7","5","8","6","8","C","L","L","C","L","C","L","C","C","R","C","right","R","C",3,45,6,46,15,0
"1414",2019120808,951,41.6,4.57,3.03,5,6.53363604740882,7.96,3.45,9.82756327886013,6.16,3.77,12.2362167355764,8.19,4.07,14.7111454346696,8.26,2.13,16.7124444651284,7.95,2.01,20.9201338427841,3.59,2.42,22.9612564987198,8.04,0.49,24.2379289544301,7.99,1.72,27.4355116591617,7.3,2.29,32.4507765700607,8.05,1.43,35.0008142762422,5.68,0.43,"5","8","8","8","8","8","7","8","8","7","11","C","C","C","C","C","C","L","C","C","L","C","right","C","C",1,25,-3,43,7,1
"1415",2019120809,1025,33.89,3.36,5.37,5,10.4602198829661,8.12,2.08,17.7254619121759,7.54,1.38,18.2465147356968,8.56,1.69,18.6300429414427,8.12,2.96,18.6705597130884,8.94,3.52,20.0017324249676,8.09,1.05,21.9129915803388,6.86,3.15,22.7475756950054,8.09,0.88,25.6332381879465,8.19,1.12,27.2009209402917,8.27,4.18,41.2556238590571,5.7,1.24,"5","8","8","8","4","8","8","9","8","7","11","C","C","C","C","L","C","C","R","C","L","C","left","","",2,34,4,42,1,0
"1416",2019120809,3431,27.57,4.56,1.1,5,17.568448992441,9.4,1.64,18.0093586781984,9.6,2.82,23.2697958736212,7.56,2.52,23.6034849121904,7.75,2.92,24.5663285820246,6.92,3.02,25.7251724969921,7.15,1.62,26.2187604588775,9.3,1.35,29.5378621433576,7.78,2.14,33.3191911666535,4.08,3.21,35.3878849325585,8.25,1.38,55.8183885471446,3.85,0.27,"5","5","8","6","8","8","7","8","8","9","11","C","C","C","R","C","C","L","C","C","R","C","left","R","R",4,28,-35,55,5,1
"1417",2019120809,851,31.27,2.09,1.59,5,14.2745227590978,8.05,3.65,19.3047662508511,8.89,1.36,22.8467459389735,7.94,3.13,24.5472605396203,8,3.41,24.9100020072259,8.93,1.75,25.3831932585323,8.54,1.32,28.3724690501197,8.43,1.73,32.2589227966465,5.46,2.97,34.3936345854869,8.84,0.92,35.9062515448216,7.32,2.24,47.6320753274514,4.39,0.4,"5","8","7","8","8","8","7","9","8","8","11","C","C","L","C","C","C","L","R","C","C","C","right","","",2,29,-4,49,-4,1
"1418",2019120810,178,30.87,1.16,3.71,5,9.04173102895679,8.89,3.25,9.31841188186056,3.97,4.85,13.5058061588341,8.23,2.76,17.2789611956275,7.79,2.85,23.7327895536955,7.54,2.73,24.8662220693052,7.61,1.86,26.8244440762525,8.62,2.06,27.1688792555011,9.36,1.04,31.3224935150444,8.52,2.11,31.7514550847674,9.26,1.72,49.5624313366485,4.49,0.91,"5","6","5","5","8","9","9","8","8","7","11","C","R","C","C","C","R","R","C","C","L","C","left","C","C",1,28,0,51,1,0
"1419",2019120810,2021,24.68,5.93,1.59,4,16.8795290218655,9.1,1.44,19.0354879107419,8.94,2.04,30.426522969278,9.5,1.28,36.5828990103299,9,0.55,37.5529612680545,8.88,1.47,38.8898187190426,8.6,0.78,39.4008946598932,7.85,2.49,41.6685312916114,8.92,1.76,43.8892617846325,6.99,0.97,49.3358956541786,0.87,1.94,53.9082795125201,7.47,0.53,"4","5","7","7","8","8","8","8","7","11","11","L","C","L","L","C","C","C","C","L","C","C","right","C","L",3,21,-3,69,29,1
"1420",2019120810,653,25.15,3.05,1.09,6,13.609794267365,9.75,2.6,21.6857764444808,10.14,2.19,30.9959739321093,9.06,1,33.4530790810054,9.82,1.79,41.4222560950028,8.45,1.43,48.6005318900936,8.31,0.78,49.3670588550706,8.75,0.65,50.5661240357613,6.99,1.58,51.1609509293954,8.17,0.83,51.696162333388,7.82,0.64,63.1478281495096,4.25,0.36,"6","5","9","8","9","11","8","11","7","12","11","R","C","R","C","R","C","C","C","L","R","C","left","R","L",1,25,3,60,85,0
"1421",2019120811,2019,33.55,4.53,3.05,4,12.3551851463262,9.4,3.52,17.8566346213389,9.54,2.59,22.0112266809462,7.51,4.41,22.7207592302722,9.35,1.37,24.2864447789297,7.68,2.92,25.0008999838006,7.42,1.42,27.3526634900516,7.47,1.27,27.5273046264977,8.43,1.77,32.8829439071382,8.95,1.78,37.1127390527835,8.13,0.89,55.7595139864042,5.44,0.59,"4","5","7","7","7","7","7","8","7","8","10","L","C","L","L","L","L","L","C","L","C","L","right","R","R",2,22,10,56,4,0
"1422",2019120811,2890,47.16,6.68,1.33,4,10.3010533441974,9.24,2.71,12.691686255183,8.49,2.96,15.5646169242934,8.51,3.43,16.9916832597598,8.41,2.16,18.4383648949683,7.13,3.28,18.7254078727274,8.52,3.51,19.9041528330145,7.27,2.37,23.4124624932962,7.31,1.07,23.8409248981662,8.55,1.74,25.9474892812388,8.12,3.49,48.2507720145492,4.75,0.66,"7","7","7","7","8","8","8","7","7","8","11","L","L","L","L","C","C","C","L","L","C","C","right","R","R",3,19,16,44,7,0
"1423",2019120811,417,18.1,2.96,0.3,3,5.72056815360153,7.43,4.08,11.1203642026689,7.08,3.72,12.5412917994918,8.15,4.09,13.0449453812578,7.77,3.25,13.876209857162,7.28,1.58,16.6794064642601,7.85,3,19.6165363915244,6.69,1.62,21.6744019525338,6.35,1.51,29.5169442862909,7.3,2.38,34.9291354029841,6.24,2.58,43.3720001844508,1.76,0.43,"3","6","2","6","6","6","6","5","5","9","8","R","R","C","R","R","R","R","C","C","R","C","left","L","L",1,59,-7,33,9,0
"1424",2019120812,2387,45.16,1.93,2.45,4,6.88756125199624,8.87,2.39,26.7652984291227,9.03,1.29,27.5797389400263,7.75,1.17,27.9809220720119,8.15,3.49,28.902169468744,8.92,1.48,31.1769690637175,9.2,1.21,33.5439920104927,4.99,2.35,35.4164947446808,8.51,1.47,39.1655282104046,7.69,1.34,42.0413249077619,8.43,1.14,54.2556356519763,4.59,0.25,"7","7","10","8","10","11","8","10","11","10","14","L","L","L","C","L","C","C","L","C","L","C","right","C","C",3,10,0,55,12,1
"1425",2019120813,1444,39.23,1.12,3.99,6,9.53045644237463,9.71,1.96,10.0437941038235,7.66,2.41,14.4972583614972,7.53,3.11,18.8044276700994,8.31,1.41,22.1566649114888,3.2,5.09,23.1226836677753,8.79,1.01,23.3339859432545,5.93,2.14,25.5520429711599,7.11,1.88,32.0529218636929,9.26,1.78,34.9206242784977,8.29,2.16,45.4026827401201,5.9,0.84,"9","6","9","9","5","8","9","9","8","8","12","R","R","R","R","C","C","R","R","C","C","R","left","","",2,23,11,48,-1,1
"1426",2019120813,2883,43.07,4.79,3.1,4,11.755207356742,9.28,1.94,18.9024654476605,9.21,1.89,20.0569813282059,8.72,1.72,22.3698815374601,8.85,2.15,25.1630999680087,8.86,2.27,31.7002602512976,7.98,2.16,33.2030360057631,8.65,1.01,37.352900824434,8.5,0.63,44.6372994254805,7.93,1.09,54.6321681795625,5,2.09,56.5982906102296,0.89,1.95,"7","7","7","8","8","8","10","10","11","11","14","L","L","L","C","C","C","L","L","C","C","C","right","","",3,19,-12,48,3,0
"1427",2019120813,3026,20.5,3.62,2.21,3,6.10449834138727,8.81,3.96,21.6962877008948,9.04,1.39,22.9335082357672,8.7,1.47,26.544788565743,7.51,2.41,30.3373449728219,8.64,1.18,30.4256733697054,7.74,1.96,31.6400063211119,9.23,1.71,32.0137126869096,7.97,1.72,32.9729358717115,5.4,1.48,46.0106824552734,0.44,1.61,53.8457983504749,4.9,0.87,"6","6","5","5","9","9","5","9","5","9","11","R","R","C","C","R","R","C","R","C","R","C","right","L","L",4,38,12,52,0,1
"1428",2019120900,1624,54.31,2.11,1.46,8,0.748131004570724,5.31,5.29,14.5356458404847,7.82,2.65,20.0187112472307,7.83,0.42,21.5760167778948,8.28,3.18,26.7043404711669,7.11,2.87,26.884845173443,8.45,1.63,33.8648386973864,8.46,1.36,34.2977666911419,8.2,0.83,37.4760149962613,8.36,1.52,41.4678489917189,6.68,2.49,47.4474235338443,6.25,0.78,"8","8","7","11","10","11","10","10","11","10","14","C","C","L","C","L","C","L","L","C","L","C","left","","",2,6,-7,53,0,1
"1429",2019120900,2176,41.49,2.66,0.49,6,11.6871296732774,8.61,3.24,17.7031579103842,9.15,1.76,26.4597694623366,9.19,0.89,26.7647323917128,8.5,3.31,32.8404400092325,8.09,1.73,34.3316836173235,7.48,2.21,39.244700279146,5.8,2.43,40.6941469992922,8.23,0.39,45.2472253292951,7.64,0.55,48.9781196045745,7.08,1.18,60.4480107199567,7.01,1.08,"9","9","9","8","8","8","11","12","11","12","10","R","R","R","C","C","C","C","R","C","R","L","right","L","L",3,15,-14,54,16,1
"1430",2019120900,2384,31.16,3.24,1.67,6,3.20382583796311,5.43,4.23,6.45108518002979,7.8,4.47,21.4764079864394,9.28,0.84,21.480009310985,8.21,1.74,21.5594921090456,8.5,2.29,26.9299628666658,8.8,0.9,28.1778991409935,6.76,2.11,28.288633759869,8.36,2.08,36.3372604911267,7.03,2.54,37.0885063058625,8.28,1.73,44.0497105552352,6.04,0.08,"6","5","8","8","9","9","8","8","7","8","12","R","C","C","C","R","R","C","C","L","C","R","right","L","L",3,30,-14,48,7,1
"1431",2019120900,2518,27.87,1.02,1.45,4,12.1849907673334,8.17,3.29,14.3609540073075,7.65,2.13,19.026350149201,8.46,1.95,20.2500098765408,8.94,1.19,20.5053870970533,8.83,2.2,20.5268628874458,7.75,1.63,20.9718692538362,8,1.75,24.4103441188362,6.42,2.94,25.3289419439502,6.73,2.88,28.9122327052063,6.37,1.28,39.0695853574107,5.88,0.24,"4","4","5","4","7","5","7","5","8","8","8","L","L","C","L","L","C","L","C","C","C","C","left","","",3,41,14,41,3,0
"1432",2019120900,685,44.06,1.46,4.25,5,15.5334123746201,8.37,1.6,18.9151500126222,4.74,4.86,18.9684053098831,8.6,1.67,19.1230776811684,8.65,2.36,22.8234900924464,8.02,1.25,24.2156024083647,7.57,2.86,27.0579119667427,8.93,0.77,27.722604495249,6.88,1.05,31.9836458209504,6.96,2.87,36.1806688716502,7.47,0.34,37.4163132871212,7.39,1,"8","9","8","8","8","8","7","8","7","11","11","C","R","C","C","C","C","L","C","L","C","C","left","C","C",1,21,0,44,8,0
"1433",2019121200,1845,47.63,4.56,1.1,4,5.40940847043371,9.16,4.03,14.3889401972487,9.4,1.84,20.0033247236553,9.13,1.71,25.7605531772903,8.37,1.27,26.6953853690109,9.03,1.43,30.0847885151284,8.27,1.4,30.6223480484433,7.16,2.66,35.0156108043255,9.16,0.78,36.8248082140288,7.4,2.18,47.8143963676213,5.97,1.75,50.3262357026631,6.31,0.14,"7","8","7","11","11","11","9","10","11","12","14","L","C","L","C","C","C","R","L","C","R","C","left","R","C",2,13,-14,49,21,0
"1434",2019121200,2095,34.22,2.12,2.13,4,5.63241511254275,6.9,2.08,12.4160219071972,7.18,2.51,15.947695758322,9.22,1.91,17.2553209184877,8.42,1.98,17.483778195802,8.18,1.97,21.1078847827062,7.83,2.27,23.94832144431,8.63,0.82,27.7108083606379,7.18,1.39,31.1900817568662,7.5,1.23,35.407372113728,6.93,1.39,48.2982039003522,5.72,0.7,"4","4","7","7","7","8","7","8","7","8","11","L","L","L","L","L","C","L","C","L","C","C","right","R","R",3,32,-14,44,8,0
"1435",2019121200,2616,24.74,4.15,3.61,6,9.47097143908691,9.27,1.78,29.8657830970494,8.57,0.97,30.255716815174,9.06,1.04,30.6925821657286,9.9,1.44,38.947550629019,8.83,0.59,39.4964428778086,7.71,0.93,41.4041954395928,7.9,2.39,41.5925101430534,8.59,1.77,50.0628055546231,6.67,1.43,53.4551550367221,5.97,0.5,54.4985256681316,7.01,2.96,"6","8","9","8","9","9","8","8","8","11","11","R","C","R","C","R","R","C","C","C","C","C","left","L","L",3,29,21,59,8,1
"1436",2019121200,3719,31.1,2.02,4.95,4,8.81164002896169,9.81,2.18,9.95095975270727,6.69,2.4,20.146920360194,9.36,1.53,23.0495140946615,8.32,0.88,24.9722926460507,8.83,1.47,30.3589146709826,8.1,0.59,35.2254297347811,8.09,1.07,35.4684789637221,6.78,2.15,39.9370629866544,5.85,2.5,44.276666541193,6.47,1.2,48.8089223400804,5.62,0.78,"5","4","8","7","8","8","7","8","8","11","11","C","L","C","L","C","C","L","C","C","C","C","left","L","L",4,35,-21,44,19,0
"1437",2019121501,3068,31.13,4.99,1.55,5,18.896827776111,7.92,1.45,19.3020335716214,8.41,2.34,22.1209425658131,8.88,0.43,22.3659585084118,8.64,1.65,25.2829784637807,9.4,1.66,27.7906495066236,7.43,2.48,31.8179069079033,7.8,2.42,34.7189775195065,8.9,0.99,34.8283361646806,7.82,2.83,35.1460324930141,7.57,1.83,53.2852784547477,4.47,0.66,"8","4","8","8","9","8","9","7","8","8","11","C","L","C","C","R","C","R","L","C","C","C","left","C","C",4,30,-17,50,9,1
"1438",2019121501,3702,37.66,3.93,2.35,5,4.99652879507364,7.71,5.29,6.86046645644449,7.94,2.39,20.5999441746816,8.47,2.09,28.0766255094874,7.09,0.74,30.4102630702202,7.72,1.2,31.4642972271748,6.44,2.01,31.6704736308127,8.28,0.22,34.2506788253897,8.25,0.76,34.8508393012277,8.52,0.98,43.2637088100408,6.26,0.19,48.0200010412328,5.41,0.53,"5","5","8","8","8","8","8","8","9","12","11","C","C","C","C","C","C","C","C","R","R","C","right","","",4,23,21,50,1,0
"1439",2019121503,208,28.11,4.05,2.28,5,2.55225390586438,8.12,5.02,17.1047420325476,4.68,3.97,18.0815264842325,7.2,3.83,18.3824372703948,8,3.03,23.5732602751507,8.92,0.94,25.1056905899838,8.34,2.05,27.8263508207598,6.99,2.56,29.3938582020122,8.62,1.11,30.044303952663,6.88,1.32,35.9509054127987,7.15,0.56,43.0204660597721,5.68,1.31,"5","5","5","6","8","8","8","8","8","8","8","C","C","C","R","C","C","C","C","C","C","C","left","R","R",1,36,0,46,12,1
"1440",2019121503,2673,31.15,1.68,2.96,4,8.86135994077658,8.19,3.48,12.5228311495444,6.92,2.34,12.8231860315602,8.41,1.58,17.8508095054538,8.24,1.82,20.6259278579171,7.1,3.12,24.7436395867706,7.47,1.33,24.9703844583939,8.49,1.61,25.0611492154689,8.14,1.3,27.2747593939892,7.68,0.95,32.0083067343463,8.81,0.39,43.4646062906361,4.64,1.03,"5","4","4","7","7","8","8","7","8","7","11","C","L","L","L","L","C","C","L","C","L","C","right","R","R",3,38,-18,41,5,0
"1441",2019121503,376,21.02,1.86,0.72,2,7.54718490564528,7.55,3.55,8.4491478860297,5.37,3.58,16.1241433880997,8.33,2.15,17.333349358967,7.07,3.27,19.4424329753249,8.02,1.89,20.0307813127696,8.37,2.02,26.2174846238155,8.41,1.2,27.1118055466618,8.07,1.9,29.4668423825832,5.1,2.33,38.4658003946363,6.44,3.01,44.708528269224,3.49,0.61,"2","5","4","5","5","4","5","6","8","8","8","C","C","L","C","C","L","C","R","C","C","C","right","R","R",1,46,0,43,14,0
"1442",2019121504,1172,35.38,3.55,2.02,4,2.63685418633644,9.32,2.34,3.15268139842897,8.71,3.04,9.66640574360502,7.42,2.14,10.7607155895879,7.81,2.16,13.4489627852857,6.23,2.13,20.0677701800673,8.12,1.44,21.6236907118096,8.18,1.6,24.7932934480274,7.5,2.24,26.5542049400844,7.87,1.57,41.8301446327885,6.55,0.95,49.9772948447593,3.53,0.98,"4","4","4","4","4","7","7","7","8","11","11","L","L","L","L","L","L","L","L","C","C","C","right","","",2,25,9,50,0,1
"1443",2019121504,213,27.73,1.7,1.36,5,4.00824150968976,7.29,2.39,5.96611263722032,6.25,2.9,6.34078859448886,9.12,1.2,7.76902825326308,7.75,2.22,19.8030805684368,8.41,1.7,20.0312081512823,7.25,0.82,26.0893407352505,7.74,0.98,26.9898351236164,7.33,1.29,27.3337831263804,7,2.37,29.5980337184753,7.82,0.88,43.5190487028382,0.63,0.4,"5","5","5","5","5","5","7","8","8","8","8","C","C","C","C","C","C","L","C","C","C","C","left","","",1,43,0,39,-2,1
"1444",2019121504,2544,46.35,2.09,0.76,5,7.64404343263433,6.67,3.91,7.68760690982571,1.04,4.93,10.8437816281959,6.5,3.72,12.4687288846939,8.07,2.28,13.8738963525031,7.62,2.36,16.7691293751345,8.23,1.64,17.1738638634409,8.09,1.81,19.3675295275365,5.88,1.93,20.1532578011596,6.56,3.45,24.1005311144796,7.08,1.63,36.1931070785585,5.55,0.51,"8","5","8","8","8","8","8","8","9","7","11","C","C","C","C","C","C","C","C","R","L","C","left","L","L",3,23,-20,41,8,0
"1445",2019121505,2975,35.3,1.3,3.51,4,8.71624919331705,7.35,2.6,13.5133008550835,8.2,3.42,15.6517666734462,9.08,3.11,16.8374879361501,7.54,3.25,22.2121813426777,7.59,2,24.3427566228642,7.69,1.03,29.4407557647558,8.7,2.14,31.5471615204918,7.22,2.66,33.2631582986342,6.39,1.39,35.1965694351026,8.17,0.75,47.4549575913834,5,0.88,"4","7","7","7","7","8","7","7","8","8","11","L","L","L","L","L","C","L","L","C","C","C","right","R","R",3,25,10,50,9,1
"1446",2019121506,1354,22.99,4.69,1.77,2,15.0826025605663,4.82,5.31,18.7045368827993,6.34,4.28,20.6902416612276,8.17,1.52,25.6543524572342,7.6,2.17,31.9883885183358,7.43,1.98,33.8416090043012,7.63,0.23,33.8630314650062,5.67,1.96,35.9461166191843,6.51,2.05,38.8753006419243,7.51,1.38,41.1756481430469,4.7,2.11,41.530452682339,5.28,0.3,"5","6","5","8","8","8","8","8","7","8","8","C","R","C","C","C","C","C","C","L","C","C","right","R","R",2,50,-4,37,13,1
"1447",2019121506,1452,27.47,2.96,1.88,6,18.9185887422926,9.18,1.67,20.737333483358,8.31,2.72,31.0333900822968,9.02,1.08,31.8342975421164,9.75,0.93,31.884908655977,9.26,0.68,33.3746865153817,8.23,1.61,36.6960106823616,8.7,1.85,38.5924785418092,6.91,0.85,44.4127234021964,8.39,0.86,54.0886254216171,6.89,1.07,64.741180866586,1.03,0.53,"5","6","9","8","8","9","8","8","8","11","11","C","R","R","C","C","R","C","C","C","C","C","left","L","L",2,26,4,58,12,0
"1448",2019121506,2489,33.57,4.03,1.51,6,13.7087162053928,10.14,1.15,14.7725996358122,8.99,2.35,18.4377140665539,6.72,1.31,26.0918761303207,8.5,0.82,26.8002126857232,7.71,2.16,27.4565147096277,6.84,1.73,27.8504955072616,8.44,0.69,31.5439122494341,8.06,0.46,31.9180904817315,8.32,1.02,35.4370328893377,8.02,1.09,43.7554762286962,5.08,0.98,"6","9","9","9","8","8","9","9","8","8","11","R","R","R","R","C","C","R","R","C","C","C","right","L","L",3,33,3,43,7,1
"1449",2019121507,3980,10.84,2.89,3.82,1,3.17718428801352,4.31,2.06,10.6172359868282,7.45,2.37,19.0956775213659,6.46,1.96,23.9512943282821,6.12,1.56,25.5478922809691,5.8,1.8,27.8667131179836,6.37,2.53,29.9111367219636,7.07,0.99,32.068118123769,6.74,1.07,35.5420005064431,6.31,1.07,45.7898602312783,3.6,0.46,49.942952455777,1.54,0.46,"1","2","4","4","5","5","5","4","5","8","8","L","C","L","L","C","C","C","L","C","C","C","left","C","C",4,56,-3,43,11,1
"1450",2019121507,847,26.6,2.53,1.61,5,13.1487375819886,9.64,2.78,23.4079495043885,8.6,0.74,23.6728050724877,9.58,1.19,27.1896322152397,9.32,1.02,27.7824710923993,7.26,3.6,28.9024652927739,9.47,2.04,29.7170405659783,9.99,0.96,30.3441921955421,7.55,1.63,30.6589057208505,9.08,1.57,31.5581827740445,8.05,2.37,58.4581773578342,4.96,0.34,"5","8","9","8","9","9","9","8","8","8","11","C","C","R","C","R","R","R","C","C","C","C","left","C","C",1,24,0,60,8,1
"1451",2019121508,1551,33.78,3.01,4.49,4,16.8696561909246,7.14,3.85,20.9909432851409,8.61,2.55,21.4681997382175,9.4,1.54,23.8384773003646,7.74,2.6,26.6044507554657,8.73,1.6,30.5408726135977,9.1,1.21,31.4478059648046,5.8,4.15,31.5294655837995,8.72,1.23,31.7357716150088,7.78,0.96,38.0676686966775,8.22,0.1,44.1960643044152,6.42,0.95,"4","8","7","8","8","7","6","8","8","8","11","L","C","L","C","C","L","R","C","C","C","C","left","R","R",2,29,4,47,11,1
"1452",2019121508,2288,23.7,3.47,2.91,3,6.61891985145613,7.8,4.11,21.7757043514096,8.65,1.54,27.9632330033564,8.18,3.29,33.3529384012863,8.36,1.59,33.8047940387159,8.58,1.24,36.0730730601095,8.52,1.25,37.1231733557356,8.43,1.49,39.3112401228961,8.27,1.03,41.8681979550111,7.88,0.95,52.0800384024436,4.46,1.35,53.0706039159156,5.45,0.84,"6","5","5","8","9","8","7","8","8","11","11","R","C","C","C","R","C","L","C","C","C","C","left","","",3,32,4,54,-3,1
"1453",2019121509,2513,24.91,1.76,3.99,6,7.05260944615537,3.64,3.76,10.7424066204925,6.79,2.28,12.6164971366858,8,2.06,14.0602880482585,9.09,2.06,16.4565002354693,9.33,1.49,20.9475535564419,8.09,1.7,24.6631729507783,8.19,0.58,29.7611575715731,8.52,1.41,32.7920798364483,6.95,1.98,37.0025782885463,7.03,1.86,54.1839948693339,3.18,1.08,"6","5","5","6","6","5","5","9","9","7","11","R","C","C","R","R","C","C","R","R","L","C","left","C","C",3,38,-4,48,9,0
"1454",2019121509,899,45.42,2.4,2.33,5,8.68245357027609,3.74,2.18,15.7859747877665,7.96,2.13,16.8648895638246,6.81,2.55,22.9828740587421,8.67,2.11,24.5491710654352,8.15,0.46,24.5868359086728,8.96,1.16,25.5737678100041,7.74,1.4,30.6466474512303,7.84,1.07,30.9563079193886,7.91,0.77,36.2010607579391,6.76,2.28,36.9328607069639,6.97,1.01,"8","8","8","8","9","8","8","11","12","11","12","C","C","C","C","R","C","C","C","R","C","R","left","","",1,17,7,48,-2,1
