"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def1_zone","def2_dist","def2_s","def2_a","def2_zone","def3_dist","def3_s","def3_a","def3_zone","def4_dist","def4_s","def4_a","def4_zone","def5_dist","def5_s","def5_a","def5_zone","def6_dist","def6_s","def6_a","def6_zone","def7_dist","def7_s","def7_a","def7_zone","def8_dist","def8_s","def8_a","def8_zone","def9_dist","def9_s","def9_a","def9_zone","def10_dist","def10_s","def10_a","def10_zone","def11_dist","def11_s","def11_a","def11_zone","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"921",2019112802,2974,16.76,1.11,1.41,3,0.451884941107802,2.15,2.5,3,3.26710881361488,5.82,1.59,3,18.0722356115673,7.45,3.26,6,19.8180246240638,6.37,1.2,6,25.7167688483604,7.31,1.28,6,26.3917581831904,7.41,2.45,6,27.6145541336448,7.97,1.07,5,28.4485096270437,7.47,1.64,6,34.7571704832255,6.2,1.13,8,36.3597249714571,5.87,1.37,9,48.1173669271293,5.06,0.43,9,"left","","",3,40,-11,52,-2,1
"922",2019092300,756,43.24,1.23,3.8,5,16.6647082182677,6.72,2.69,9,18.5942625559606,9.18,2.19,8,22.8312614631781,6.69,1.6,8,23.0346912286664,8.87,0.73,8,27.9107595740424,8.34,1.44,8,29.330189225438,8.94,3.12,9,29.9266920991947,8.9,1.32,7,32.9767387714431,9.03,0.53,10,33.6382000112967,6.63,1.71,11,34.6171200419677,7.86,1.24,11,46.4832496712526,5.28,0.67,11,"right","C","C",1,22,-7,45,9,1
"923",2018110407,2212,32.56,2.97,2.33,6,2.93601771111824,4.81,3.21,6,4.43380198024224,3.95,5.64,6,7.25835380785478,5.98,2.18,6,8.96465280978578,7.3,3.26,6,12.0462151732401,7.9,2.48,6,13.5978601257698,5.5,5.01,6,13.997214008509,7.4,2.37,6,19.6670104489727,6.71,1.27,9,34.1547493037206,6.76,0.63,8,44.3357057009359,2.52,0.66,12,47.9295336927035,4.07,3.6,7,"right","","",3,33,6,44,0,0
"924",2020112909,2385,32.13,3.16,5.71,4,5.73874550751295,7.17,4.11,4,8.4762550693098,8.72,2.62,4,14.8249148395531,8.93,1.82,4,16.4522733991385,8.62,1.32,7,17.6480480507052,7.44,2.04,5,22.2347880583558,6.37,2.99,7,27.6747429979033,8.77,1.22,7,31.9682483098464,6.59,0.33,8,33.2177934246091,7.47,0.6,7,48.5888310211308,4.63,0.47,11,49.9710416141189,8.16,2.19,9,"right","C","C",3,30,-11,47,4,1
"925",2018122307,3055,49.34,0.8,2.78,8,13.0157212631494,8.85,2.83,8,22.4155704812525,9.25,1.49,8,23.7951780829646,9.05,1.09,11,25.4615396235184,9.17,0.99,11,27.7414220976503,8.64,0.67,11,29.6777104912087,6.74,3.59,7,30.3734835012384,7.64,1.73,10,35.1785971863575,5.81,1.1,11,37.5416675175731,7.19,0.7,10,41.2717154962088,8.13,1.74,11,46.0346315288827,7.32,0.58,11,"right","R","R",3,9,8,52,8,0
"926",2018120908,3453,33.76,3.34,2.07,4,3.89935892166904,8.93,3.32,4,8.22446350833901,7.4,4.16,5,14.4657180948614,8.51,2.76,5,18.4976025473573,8.74,2.36,7,19.7571759115517,8.95,2.69,8,23.861527612456,8.47,1.41,8,29.2047427655167,7.74,1.04,8,31.1141013047139,6.64,3.04,7,33.4492167322345,8.14,1.26,8,41.1473158298327,8.4,0.5,9,45.6468410736165,5.38,0.43,11,"right","","",4,30,-32,45,-2,1
"927",2018121608,3377,21.04,2.47,3.43,3,11.1019682939558,9.04,2.77,6,21.944953861879,8.57,1.87,6,21.9767331512215,9.4,1.66,5,21.9817765433097,8.35,2.47,5,24.9328959409051,8.65,1.26,6,26.7005711549397,9.57,1.18,5,29.4865528673665,9.49,1.65,9,33.0589776006458,8.61,0.9,9,34.3352078776291,8.57,1.13,8,35.1173817361147,8.41,1.89,8,55.3357768536776,4.61,0.63,11,"right","L","L",4,33,-14,57,4,1
"928",2018122308,1216,31.99,4.28,1.9,5,12.333908545145,7.93,1.86,5,12.6146145402862,7.68,1.06,6,23.2915649967966,8.81,2.44,8,27.7079988450989,8.07,1.53,8,30.0524108849856,8.95,2.28,9,32.9599180824225,7.82,1.06,8,33.1031010631935,7.42,2.78,8,36.0905763323336,6.55,0.91,8,40.6217934119113,7.03,1.83,11,44.2604337981453,7.15,0.93,11,47.1636777615996,5.68,1.08,11,"left","R","R",2,33,7,45,12,1
"929",2018102806,1086,42.49,1.33,4.98,6,12.7956633278623,7.67,2.65,8,15.1794400423731,9.02,1.31,8,17.8438364708938,7.93,1.69,8,18.335847403379,9.32,1.72,9,18.8087320146787,7.15,2.35,9,21.0358574819283,8.37,1.13,8,22.2160482534586,8.43,1.39,8,23.8112788400791,9.12,1.65,8,24.2935896894634,7.03,1.39,8,43.0063669704847,8.41,0.25,12,45.6859212449525,6.37,0.56,11,"right","C","C",2,22,-7,46,-2,1
"930",2019122300,927,40.82,3.11,1.95,6,6.78546977003067,6.27,3.8,6,9.17512397736402,9.08,4.14,9,12.6100634415534,7.53,1.86,9,17.5596269892045,8.73,2.72,9,22.1775111317749,7.95,2.47,8,24.3330906380591,9.73,0.88,7,26.057513311903,8.62,0.43,8,26.1586792480049,8.89,0.82,8,27.1384376853201,8.43,1.67,9,30.001229974786,7.5,0.6,8,43.7071161254092,5.65,0.66,11,"right","C","C",1,23,0,46,5,0
"931",2019122100,1686,20.14,1.69,3.72,2,6.16351360832439,8.72,1.88,5,15.2898168726771,9.58,2.66,5,16.2177741999326,8.58,3.74,6,20.6760247629954,8.03,3.32,5,22.6879108778221,4.48,3.5,6,23.8494129906797,7.73,1.68,6,25.2246744280278,7.16,2.7,5,26.5663885389038,9.62,2.59,4,32.9169439650767,7.93,0.87,9,40.1373965274281,6.8,0.62,7,50.8572718497562,1.97,0.62,8,"left","C","C",2,48,14,42,10,0
"932",2020101801,2338,38.54,1.01,0.95,4,14.2552797236673,9.34,2.17,7,17.6262588202942,5.72,5.62,8,18.3491689185096,7.83,3.41,8,21.1834015210022,7.13,1.7,7,21.4942248057472,7.8,2.53,8,23.9307835224842,8.8,1.36,7,30.4677468809231,8.73,1.02,7,30.5221968409877,8.6,0.73,8,36.1523899624907,7.97,0.36,8,44.3196683200585,5.78,1.37,11,50.8237434670056,8.55,3.17,12,"right","C","C",3,22,-3,50,7,1
"933",2019122902,1423,30.84,3.21,3.01,4,21.0204781106425,8.56,2.67,8,28.815291079564,8.4,2.96,8,30.2126480137045,8.04,1.24,8,30.4914758580165,9.53,1.09,7,32.44170309956,8.86,1.47,8,33.9075758496534,6.99,0.57,7,35.1495092426623,8.26,2.68,7,37.4193586262512,7.1,0.44,7,43.4915221623709,8.96,1.12,9,48.76934487975,8.29,0.44,11,54.5754386148201,6.51,0.52,11,"left","R","R",2,18,21,62,15,0
"934",2019091512,4123,26.6,4.18,3.56,4,27.8487988969004,9.91,1.37,7,29.8882518726004,9.35,1.38,8,34.4396573734409,4.93,5.39,7,37.2527381543961,8.75,1.76,7,37.8440074516429,8.43,1.97,8,40.3440268193446,8.9,1.22,7,43.555031856262,7.16,1.86,7,44.3840568222419,7.82,0.98,8,47.0595898834658,8.64,1.02,10,53.9183252707278,8.43,2.49,10,65.7925292111498,6.81,0.27,11,"right","C","C",4,21,-18,66,9,0
"935",2020111510,2823,48.42,3.65,1.84,7,2.19494874655423,8.9,3.23,7,13.015191124221,7.95,0.53,7,20.2637040049444,8.07,2.71,8,20.3777059552836,8.93,1.67,8,21.2153647152247,7.57,2.07,7,29.0124197543052,8.19,1.3,10,29.7054557278625,5.64,1.96,11,34.7030661469559,7.23,2.3,10,38.0209678993052,7.84,1.33,10,40.8002598030944,8.73,1.35,12,44.6681676364724,6.1,0.76,11,"right","","",3,15,7,47,-2,1
"936",2020110802,3547,38.63,3.1,1.04,4,5.02410190979443,8.58,3.96,4,13.4548169812896,7.68,1.79,7,14.488926806358,8.89,2.13,7,14.5119847023073,8.76,1.39,7,17.5394982824481,9.12,2.28,7,18.0020276635717,8.13,1.84,8,19.643535832431,7.13,1.97,8,26.8761176511787,7.33,0.8,7,27.373085321169,8.96,2.11,8,33.9753336996121,8.41,2.98,10,49.6354913343265,5.84,0.88,11,"right","","",4,24,-11,48,3,1
"937",2018093003,1173,51.94,2.21,6.13,9,1.79869397063536,4.29,5.17,9,19.3376834186518,8.41,1.49,9,20.9460497469093,9.21,2.24,9,22.3406356221125,8.43,2,12,23.0924771300093,8.4,1.04,12,25.9974864169596,7.36,1.24,12,26.6691825896483,9.09,0.98,11,33.4716910239085,8.35,1.13,11,34.3619862638934,7.59,1.72,11,38.4434922971366,8.42,1.61,12,45.0418927222203,4.93,1.24,11,"left","C","C",2,10,13,48,1,1
"938",2018120910,4083,40.78,1.58,1.19,5,3.06757233003559,7.2,2.9,6,3.85659175957217,6,1.51,5,14.6592257640027,5.44,1.62,8,17.6923853677225,7.15,2.67,8,19.8333557422843,8.23,1.68,8,20.2202126596137,8.24,1.46,8,21.6344193358639,6.51,1.21,8,22.1157410004729,8.64,2.36,9,23.072019850893,7.31,1.49,7,28.3012243551405,7.06,1.46,9,46.0319074121418,3.7,0.18,11,"right","","",4,29,-13,40,0,0
"939",2019122900,1076,18.97,1.33,4.08,1,15.5610925066333,9.05,2.59,2,16.2483845350853,8.95,1.72,4,16.5925435060451,9.86,0.9,4,18.6368049836875,9.16,1.49,4,20.5393281292257,9.3,1.45,5,22.8232534928743,7.71,2.55,5,27.8296855893127,8.44,1.94,4,28.4909599697869,2.79,0.93,4,31.6791035226693,7.51,0.27,5,35.7140378562828,6.92,0.69,8,48.2307339774132,5.47,1.31,8,"right","R","R",2,48,1,44,11,0
"940",2018110407,3563,16.14,4.36,1.74,3,14.896878867736,9.83,1.49,6,22.9735870076921,8.82,1.59,6,25.8683822455135,7.1,1.57,5,28.2276761353109,9,2,6,31.5370797633516,9.15,1.91,5,33.4010119607176,9.23,1.27,9,33.4356366770546,9.03,0.23,5,37.1084087505783,7.96,1.05,5,37.3591287371641,7.52,0.94,9,41.0022633521614,7.59,1.09,8,57.0147787858552,5.37,0.3,8,"right","L","L",4,35,-2,61,10,1
"941",2018120212,911,35.11,0.89,1.13,6,16.1216190253957,6.64,3.6,6,16.4881593878759,9.96,1.76,9,22.5673680343987,7.61,2.37,9,26.1604223972015,7.49,0.12,9,28.7306943877102,7.92,4.07,9,29.6864834562802,8.83,1.52,9,31.3793961063625,7.44,1.78,8,35.9653305281628,8.16,0.83,8,43.5448688136731,8.45,0.26,11,46.0475677967903,7.37,0.7,11,50.0907825852222,5.47,0.15,12,"left","L","L",2,28,7,47,6,1
"942",2019112403,1100,59.34,1.12,3.09,9,5.76321091059489,5.57,3.39,9,10.5959426197012,8.36,2.25,9,12.4011047894936,7.49,2.81,9,13.4943729013245,8.86,1.21,9,13.9120702988448,6.65,2.06,12,19.0562588143633,8.75,1.03,12,19.6442867012269,6.04,2.42,12,26.9052002408456,8.15,2.99,11,28.0451421818467,8.49,1.03,11,45.4862012043213,2.73,1.18,14,46.5724521579012,3.7,0.85,14,"right","L","L",2,9,0,43,4,0
"943",2018123013,3260,50.69,2.52,2.33,8,11.8670341703393,8.42,3.21,8,12.3880466579683,7.74,2.18,7,13.2664727791527,8.84,1.74,8,14.5449819525498,8.14,1.84,8,16.7384019547865,8.23,1.78,8,20.8942145102418,8.82,1.25,8,21.3839308827914,6.62,1.68,11,22.9658028381331,8.64,2.36,7,31.0568285566959,7.32,1.3,12,35.9364842465147,6.17,1.23,12,42.8465646230827,3.44,0.25,11,"right","","",4,18,-11,41,3,1
"944",2020111505,3874,53.64,5.5,1.51,9,8.61470835257932,8.05,1.47,9,22.0881348239275,8.81,1.87,8,22.6357460667856,8.51,1.16,12,25.9275239851398,8.53,1.11,12,26.9020686936897,8.43,1.3,11,29.0346000489072,8.4,2.16,11,31.3210600076051,9.31,2.51,11,32.4986768961446,6.78,1.92,10,32.5895151851021,8.32,2.34,11,43.5208685575093,8.81,1.43,10,48.5742781727119,5.77,0.66,14,"right","L","L",4,8,22,49,42,1
"945",2019090804,3085,26.56,1.41,3,5,17.4882474822379,9.12,0.65,5,18.3990570410551,7.94,1.94,4,27.7446805712374,9,1.34,8,32.5346584429589,9,0.9,8,39.7604590013747,8.19,1.04,8,44.2568921186294,8.39,1.44,7,47.1790631530555,8.31,0.65,11,52.1636271744978,5.78,1.43,11,53.1125455989449,6.46,0.71,11,55.4757685841305,8.16,2.6,12,57.2907715081583,5.87,1.03,11,"left","C","C",4,29,-28,55,18,0
"946",2018111809,2961,22.67,1.56,2.28,2,16.642337576194,6.81,2.36,5,18.7952440792877,8.64,1.38,5,24.7577906930324,8.79,1.21,5,26.7028107134811,8.19,2.18,8,27.1487108349549,8.24,0.45,8,29.3695846072089,9.11,1.91,7,31.7366790953307,8.98,2.33,7,32.2795988203075,7.89,2.1,8,32.4551459710167,3.56,1.19,6,35.6211004883342,8.49,0.52,8,37.8145540764399,7.78,1.23,7,"right","C","C",3,41,31,46,13,1
"947",2020121305,1459,38.17,3.62,0.42,5,14.1951294463982,10.08,1.72,7,19.4972254436368,9.37,3.45,8,22.8889012405576,8.74,2.31,8,26.5755846596082,8.54,3.09,8,27.325435037708,9.42,0.91,8,33.4296051427474,8.89,0.53,7,34.0559803852422,9.28,1.44,8,35.6364546496982,8.2,1.52,10,37.7321003921065,10.2,1.86,10,44.4223738672305,8.63,0.36,12,55.0965162238049,6.66,0.64,11,"left","","",2,16,3,58,-4,1
"948",2018091001,499,49.16,2.42,0.41,7,15.1579220211743,8.78,2.71,7,19.7617838263655,8.48,1.29,8,26.0181571215181,8.83,1.71,10,30.564889988351,8.06,1.28,10,33.1455487207559,7.79,2.4,10,36.5459628413317,8.31,1.02,11,38.0179023619137,8.55,1.55,10,39.3789448817512,7.82,1.06,11,43.5664825295777,7.98,0.99,11,43.7312085357814,8.7,2.68,11,55.8000224014292,4.98,0.12,14,"right","L","L",1,7,-7,55,12,0
"949",2020101807,160,30.52,3.96,0.22,6,3.70397084221785,9.23,4.12,6,23.2982510073181,9.01,1.83,5,31.2393613891193,8.8,2.91,9,31.5567314530513,8.37,2.3,9,35.3929371485329,9.02,0.69,9,37.8123326442578,5.66,2.94,8,43.4102752813202,8.62,1.38,8,52.5318722301043,6.65,0.96,7,57.6890396869284,7.35,1.42,10,59.1589131069867,3.22,1.42,11,61.6001639608208,3.78,0.67,11,"right","L","L",1,26,0,54,0,0
"950",2021010313,3431,17.39,5.02,3.35,1,1.72661518584773,6.83,5.66,1,5.93270595934098,4.38,2.41,1,6.13348188225905,0.54,3.04,1,8.15441598154031,5.9,0.8,4,9.49401916998275,5.15,1.55,1,14.7161985580516,4.36,0.75,4,18.726027341644,4.88,0.87,4,22.2137367410348,4.87,1.77,5,25.5801896005483,4.53,0.26,4,32.634883177361,4.93,2.2,5,50.8575146856391,1.58,0.34,7,"left","","",4,55,-6,40,3,0
"951",2018100701,2132,23.44,1.38,2.79,1,3.97775062063976,5,5.02,4,16.1385780042729,7.21,2.63,4,19.5631515865926,5.41,3.68,5,25.2292290805724,9.29,1.7,7,28.6037567462737,8.46,2.96,8,32.2343574466748,8.88,1.17,7,34.6592383066911,8.25,1.7,8,36.1398796345533,8.58,1.67,8,42.2575969501343,6.84,1.6,8,43.0459940064113,8.52,0.59,8,51.0146351550219,5.44,0.64,11,"right","R","R",3,31,-7,55,0,0
"952",2019111009,2451,27.11,4.12,0.89,4,11.7072840573721,8.88,2.01,4,25.5211167467256,8.66,1.97,8,40.3783271074967,9.14,1.05,7,42.3103592516064,8.77,1.2,8,45.0791526096044,7.65,0.52,8,46.6633142843498,7.82,1.35,11,46.8793099351942,8.31,0.83,8,52.8080486289732,7.95,0.98,11,54.5953148172991,5.84,1.13,11,59.0433306987335,2.06,0.78,11,61.4645426241829,5.79,0.96,11,"left","R","C",2,25,-7,59,18,0
"953",2018120212,2171,43.73,3.47,3.36,4,15.133175476416,6.77,4.5,8,18.8210307900497,9.51,1.77,7,23.6758885788897,9.07,2.96,7,25.6040035931883,7.47,2.02,8,26.2011640962763,7.86,2.57,7,27.0628601592662,8.41,1.46,8,28.3787702341028,7.99,1.31,7,37.1194827550169,6.16,2.31,11,43.7785792368825,2.53,1.99,11,44.9080505032227,5.25,1.83,11,45.457810110035,1.18,0.25,11,"left","R","R",3,22,3,44,0,1
"954",2019102711,888,40.1,2.45,2.94,4,19.5917252941133,9.19,2.22,7,20.6273822866596,7.09,2.34,7,26.2887352301323,8.08,0.99,7,26.4299110857377,7.8,3.36,8,28.4221955520681,8.9,2.06,7,30.0020332644306,7.59,2.02,8,31.125650194012,7.04,3.05,8,31.4755158813958,9.42,2.24,8,35.0820823213218,9.34,2.16,10,40.150926514839,7.45,1.31,11,54.7103509402014,5.4,1.38,11,"left","C","C",1,16,-10,55,2,0
"955",2018120907,3718,39.14,1.17,2.91,4,19.0206256469129,8.09,2.21,7,19.3521730046008,8.24,1.86,8,21.0834247692352,8.4,1.74,7,22.5691492972154,4.5,3.61,8,22.6578573567758,6.26,0.95,8,26.5538132854775,7.35,1.88,8,32.0913010019849,8.37,2.64,8,38.0436643871223,8.44,1.44,10,38.8401982487216,7.53,0.86,10,48.3842009337759,4.05,0.93,11,55.4009133498718,6.8,3.44,11,"left","L","L",4,28,11,43,12,0
"956",2019112500,3832,20.6,3.03,4.13,1,6.91035454951481,8.86,2.26,4,16.1503715127547,9.68,1.81,5,25.0088184447007,8.31,1.34,4,26.8265279154795,7.97,1.15,5,28.7400939455667,8.4,1.08,5,31.0615453575639,8.62,1.19,7,34.8197242952899,7.4,0.66,7,38.6073529266123,7.95,1.13,7,40.6570744151617,8.18,0.32,8,59.5140655643689,0.13,0.73,11,60.2776542343844,4.45,1.51,11,"left","C","C",4,42,-39,48,4,1
"957",2021010303,2247,54.16,1.77,1.78,9,13.1934908193397,9.57,2.84,8,15.9237589783317,7.66,3.25,9,18.367789741828,8.14,0.55,9,22.1829213585587,8.9,1.61,11,22.6338794730378,9.65,1.22,11,25.5738147330429,8.39,2.19,12,26.606258662202,9.08,1.86,11,27.9347400202687,8,0.83,11,31.8622488220778,8.66,1.61,12,33.326339432947,8.86,1.26,12,42.9187196919945,5.84,0.87,14,"left","C","C",3,9,21,47,6,0
"958",2018101800,3244,37.22,3.76,2.78,5,12.546688806215,7.41,2.52,8,13.427769732908,7.36,2.03,8,16.321403125957,7.89,1.47,8,16.7030087110077,9.16,0.89,8,17.0144056610861,3.13,1.5,8,17.4922068361885,8.46,0.87,8,19.3159648995332,9,0.98,6,20.5770090149176,6.37,1.57,8,22.3758798709682,7.3,2.28,8,28.8430962276937,7.94,0.7,7,44.949105664073,4.88,0.73,11,"right","C","R",3,25,32,48,8,0
"959",2018110403,3760,24.75,4.29,2.86,6,2.32131428290096,7.63,3.45,6,6.63675372452526,7.15,1.85,6,11.949359815488,8.48,1.49,6,12.3166919260003,1.07,3.31,3,14.785188534476,8.42,1.87,6,21.5135027366536,5.67,1.68,5,22.0757695222613,7.06,1.28,5,22.2724605735424,5.7,1.98,5,27.2062217148946,6.44,2.24,5,29.297143205439,6.11,2.37,5,41.0100097537174,2.91,0.74,8,"right","L","L",4,63,-16,21,1,1
"960",2018110800,491,39.58,4.95,3.19,4,4.63458736027276,5.73,3.49,4,11.9665951715599,9.04,4.11,7,17.7584149067421,6.91,4.17,7,20.7760463033754,5.42,1.43,7,21.30496655712,5.57,1.76,7,21.7416213746813,8.39,2.85,8,25.7094010043019,6.83,2.5,8,29.6717727815512,7.45,2.6,7,37.0970578348203,7.67,2.57,11,44.7766512816669,4.67,1.49,10,51.6009428208439,3.17,1.9,11,"right","C","C",1,26,7,45,10,1
"961",2020092011,3835,31.69,2.19,3.05,5,22.5402151719987,7.24,2.25,7,23.2342785556169,9.32,1.58,8,24.2584191570679,7.41,2.8,7,24.544429103159,9.72,1.31,8,24.7297573785106,8.77,1.01,8,27.8820730936564,9.25,1.05,8,33.0788663650978,7.67,2.25,8,37.9176212334055,8.83,1.58,7,39.18314178317,9.08,1.61,8,53.4423970270795,7.17,0.61,10,57.9130771069885,4.43,0.79,11,"right","C","C",4,22,17,57,8,0
"962",2018092308,4183,29.81,1.34,4.82,5,7.40354644748043,7.36,4.56,6,23.0226062816528,8.67,1.51,9,23.719532035856,8.44,1.69,8,27.6056008809807,8.66,1.38,8,29.0507641896044,8.9,1.18,9,31.4912448150276,8.26,1.48,8,37.0747703971313,8.73,1.71,7,41.7728189137386,8.23,0.83,8,48.1263638767776,6.75,1.33,11,48.7977960567893,7.02,1.89,10,51.1547114154698,2.61,2.71,11,"left","R","R",4,29,-4,52,2,0
"963",2020102500,2699,37.92,2.35,3.4,4,7.94040301244212,7.42,3.49,4,12.7569784823837,7.73,3.8,7,15.8729077361396,9.02,2.94,7,17.1788154422824,7.49,1.44,8,20.2669089897794,9.24,1.54,7,20.829675945631,8.69,1.55,7,22.210657351821,9.08,1.45,8,24.2352326169979,7.98,3.1,8,25.5136924023161,7.97,0.61,8,41.4086524774714,4.03,2.94,11,47.8383360914654,5.21,0.55,11,"left","","",3,27,-1,46,-1,0
"964",2019092901,995,31.98,4.96,2.47,6,16.6534711096516,8.38,1.25,5,20.1280550476195,8.22,2.88,5,21.2670073117964,9.08,2.03,9,23.0958914095126,7.37,4.92,9,24.3905719490134,8.45,1.71,9,26.8823529476123,6.99,1.45,8,26.928200831099,7.53,2.58,8,29.2981108605999,7.28,2.62,9,33.1605865448728,8.07,1.15,8,37.6164697971514,7.19,0.83,9,46.4514908264525,4.95,0.79,11,"left","L","L",2,32,-7,46,14,1
"965",2020122012,3177,36.07,0.74,1.77,4,0.344818792991334,5.04,6.01,4,10.488412653972,9.34,3.72,4,13.8123567865879,7.24,2.33,7,14.9191588234726,8.59,1.79,7,21.2794384324399,8.63,1.56,8,26.0865520910679,7.83,2.12,8,28.4303007370657,8.97,0.83,7,32.5070838433717,7.6,1.43,8,33.5351189054102,9.14,2.01,8,34.2666324578299,7.62,2.37,8,47.3206086182331,5.17,0.42,11,"left","","",3,27,6,47,-1,0
"966",2018093009,4562,43.01,0.47,1.09,5,5.59217310175571,8.46,4.24,6,8.35575250949906,9.21,2.1,8,12.2154164890109,5.22,3.28,8,22.4035711439047,8.43,1.59,8,23.6050206523951,8.62,1.52,8,25.1471926862622,7.17,1.18,8,25.7399630924366,8.4,1.98,8,28.3024027248571,8.11,1.01,8,30.8660930472258,7.37,0.86,12,34.075341524334,5.91,0.64,11,44.1792711574105,5.11,0.79,11,"right","L","L",4,18,-8,49,14,1
"967",2019112401,2939,35.54,3.73,2.42,5,12.3820232595485,9.3,2.83,5,17.8974439515815,8.29,1.37,7,22.9130399554489,9.36,1.63,8,30.3608711996214,7.55,1.95,8,32.2414717406014,9,0.76,7,37.8335935380186,6.89,1.28,7,38.2445734712783,8.52,1.21,11,38.8763295592575,7.39,0.99,11,40.2159620051541,8.52,1.1,10,42.1198314336608,6.72,1.56,11,54.3445719460555,3.82,0.47,11,"left","C","C",3,20,10,55,17,1
"968",2018121611,4369,43.49,0.91,2.65,5,3.35005970096056,7.58,2.65,6,15.8309127974353,7.13,2.29,8,17.4422590280044,9,1.16,8,18.0327396698339,8.5,1.96,8,20.0823902959782,8.37,1.39,8,23.7089898561706,8.88,1.46,8,26.9209249469627,8.7,1.61,9,31.9104011256518,8.37,1.14,11,33.9848466231643,5.57,3.19,7,37.1250117845099,5.74,1.83,10,39.3673938685303,8.01,1.06,11,"left","","",4,15,-7,52,3,1
"969",2020122708,695,20.44,3.43,3.69,3,0.580086200490925,7.08,4.85,3,9.59484236452064,6.92,3.64,5,16.8426363732048,6.97,2.12,6,19.8880894004427,7.28,1.38,6,23.7076232465425,8.21,2.27,5,25.2089051725774,8.73,1.2,6,33.0090063467533,8.78,0.9,8,39.3244211654794,7.86,0.25,8,45.8648939822169,6.33,1.02,8,46.9691473203421,5.32,0.99,8,50.6864725543216,3.24,0.98,8,"right","","",1,46,0,44,0,1
"970",2019111005,510,43.37,2.75,1.93,5,7.53016600082628,8.78,3.94,8,16.7896426406282,9.71,3,8,26.7082328131234,8.07,2.15,8,31.1119076882148,8.36,1.93,10,32.2181625795141,9.23,1.48,10,32.2379481356987,9.79,1.1,11,33.641529394485,8.54,2.87,11,34.9080635383861,9.24,1.23,11,38.0072045801845,8.56,1.66,11,38.4325708221555,9.37,1.11,12,53.6645600000596,6.56,0.76,14,"right","L","L",1,8,7,59,17,1
"971",2019110700,849,43.27,1.28,1.98,5,5.73696784024453,9.18,2.81,8,17.7780820112857,8.07,1.61,8,23.0950319332968,7.08,3.16,8,24.1408885503413,8.58,1.51,8,26.6712223191964,7.81,1.84,8,27.2300899741444,8.32,1.91,8,27.4731887483051,9.13,1.1,9,28.2589313315277,8.54,1.59,7,39.1405224799056,7.78,0.73,12,47.797006182396,4.86,0.27,11,49.4548652813856,1.02,3.94,10,"left","C","C",1,17,-10,50,0,0
"972",2019122905,3680,43.3,1.74,1.55,5,14.5838952272704,8.03,1.72,9,17.2990664488001,8.66,1.64,8,20.4239393849473,9.45,1.45,8,21.6249901734082,8.3,2.15,8,24.3373396245358,8.06,1.09,9,24.6880861955722,7.1,2.15,8,25.7746871949981,8.62,0.75,8,26.5100169747211,6.85,2.86,8,31.3579734676844,5.94,0.75,11,34.2539340806279,1.69,2.26,7,47.2168444519538,4.91,0.9,11,"left","C","C",4,23,7,44,11,1
"973",2018111500,2766,35.52,2.05,1.5,6,9.91363202867647,8.26,3.74,6,20.3254766241778,8.74,1.97,9,21.6883609339203,9.66,1.77,8,27.2439736455606,9.45,1.38,8,30.2218364762964,9.37,1.14,8,32.7944294050072,9.35,1.14,8,35.5860267520835,8.94,1.26,8,37.720064952224,8.39,1.45,12,37.8775989207341,8.85,1.94,8,50.8327896145785,7.68,0.85,11,52.5612338135246,7.24,0.78,11,"left","C","C",3,16,4,59,9,0
"974",2019091504,2745,39.44,0.83,3.59,5,2.66597074252513,8.54,3.75,5,14.0499822063944,8.57,1.96,8,18.4609263039534,8.59,2.41,8,20.6177326590486,5.41,1.83,8,22.0421459935279,7.45,2.33,8,22.3676663959386,8.6,1.89,8,22.6859538040612,7.15,3.24,8,24.2419223660171,7.56,2.86,9,25.5254480861747,7.9,1.82,9,30.1859371231042,7.55,2.28,8,41.8833869213081,4.59,0.57,11,"right","","",4,31,-3,39,0,0
"975",2018112501,3634,39.99,1.39,1.51,4,17.8135061119365,9.59,2.57,7,21.7142925281944,9.86,1.87,7,22.1183182000802,9.09,1.53,8,22.9299738333911,7.28,2.28,8,27.8927374059987,8.59,1.1,8,28.0518965490749,7.79,1.96,8,29.7462938868021,9.03,0.57,8,29.9630739411029,8.14,1.76,7,33.6751095024203,8.68,1.71,8,39.4336721597165,9.57,1.42,10,48.0292587908662,6.73,0.73,11,"right","R","R",4,15,7,55,NA,1
"976",2020091303,3247,23.01,2.03,2.36,1,9.82713081219539,9.14,2.56,4,17.1079221415109,9.15,3.7,4,19.3683891947679,7.73,3.81,4,20.2728118424653,7.39,3.42,4,24.2818636022856,7.16,2.82,5,29.700614471758,8.57,0.53,8,33.581447258866,8.95,1.46,7,34.4827507603439,8.91,0.99,8,35.6930539461111,7.35,2.59,8,37.2949165436792,6.47,2.75,7,51.3929032065712,4.88,0.73,11,"left","R","R",4,36,-5,51,10,1
