"","gameId","playId","off2_dist","off2_s","off2_a","off3_dist","off3_s","off3_a","off4_dist","off4_s","off4_a","off5_dist","off5_s","off5_a","off6_dist","off6_s","off6_a","off7_dist","off7_s","off7_a","off8_dist","off8_s","off8_a","off9_dist","off9_s","off9_a","off10_dist","off10_s","off10_a","off11_dist","off11_s","off11_a","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"955","2018120907","3718",18.8527133325683,8.47,2.37,19.465726290072,7.97,2.82,20.4499779950982,7.51,1.4,21.3324283662222,4.98,3.48,25.8270284779337,7.36,1.73,33.0216232187335,7.89,1.28,33.6846686194179,6.29,1.95,38.4185215748862,8.26,1.02,49.2727155736316,0.47,0.45,55.4334267387467,6.34,3.69,39.14,1.17,2.91,"4",19.0206256469129,8.09,2.21,19.3521730046008,8.24,1.86,21.0834247692352,8.4,1.74,22.5691492972154,4.5,3.61,22.6578573567758,6.26,0.95,26.5538132854775,7.35,1.88,32.0913010019849,8.37,2.64,38.0436643871223,8.44,1.44,38.8401982487216,7.53,0.86,48.3842009337759,4.05,0.93,55.4009133498718,6.8,3.44,"7","8","7","8","8","8","8","10","10","11","11","L","C","L","C","C","C","C","L","L","C","C","left","L","L",4,28,11,43,12,0
"956","2019112500","3832",7.93122941289684,8.49,2.13,17.0842763967339,9.8,1.21,22.2933353269537,6.47,1.35,22.3338353177416,6.28,1.03,33.5105535615275,8.46,0.62,41.5524271252595,7.42,1.77,49.8929173330243,4.75,0.89,49.9928994958284,5.69,0.49,58.1659221537835,3.2,1.91,59.1966249037899,3.67,2.94,20.6,3.03,4.13,"1",6.91035454951481,8.86,2.26,16.1503715127547,9.68,1.81,25.0088184447007,8.31,1.34,26.8265279154795,7.97,1.15,28.7400939455667,8.4,1.08,31.0615453575639,8.62,1.19,34.8197242952899,7.4,0.66,38.6073529266123,7.95,1.13,40.6570744151617,8.18,0.32,59.5140655643689,0.13,0.73,60.2776542343844,4.45,1.51,"4","5","4","5","5","7","7","7","8","11","11","L","C","L","C","C","L","L","L","C","C","C","left","C","C",4,42,-39,48,4,1
"957","2021010303","2247",14.9315002595185,8.2,1.81,16.6914139604768,8.62,2.07,17.5283199423105,7.56,2.57,18.757366552904,8.92,1.32,22.7256507057554,9.55,0.95,22.9199694589674,9.26,1.83,25.907166962059,8.58,1.25,26.2235104438746,7.62,2.57,32.8897096369062,8.42,1.41,39.0634727078891,7.91,0.79,54.16,1.77,1.78,"9",13.1934908193397,9.57,2.84,15.9237589783317,7.66,3.25,18.367789741828,8.14,0.55,22.1829213585587,8.9,1.61,22.6338794730378,9.65,1.22,25.5738147330429,8.39,2.19,26.606258662202,9.08,1.86,27.9347400202687,8,0.83,31.8622488220778,8.66,1.61,33.326339432947,8.86,1.26,42.9187196919945,5.84,0.87,"8","9","9","11","11","12","11","11","12","12","14","C","R","R","C","C","R","C","C","R","R","C","left","C","C",3,9,21,47,6,0
"958","2018101800","3244",9.63313033234784,7.52,2.37,10.7361818166423,6.3,3.41,10.8860001837222,4.33,1.66,18.2177111624924,9.04,1.94,19.5642761174545,5.5,3.72,22.5400288376036,8.38,1.32,23.5228931043781,5.95,1.11,25.1796743426121,6.2,2.56,32.9069065698981,9.06,0.82,36.1521811236888,7.83,0.71,37.22,3.76,2.78,"5",12.546688806215,7.41,2.52,13.427769732908,7.36,2.03,16.321403125957,7.89,1.47,16.7030087110077,9.16,0.89,17.0144056610861,3.13,1.5,17.4922068361885,8.46,0.87,19.3159648995332,9,0.98,20.5770090149176,6.37,1.57,22.3758798709682,7.3,2.28,28.8430962276937,7.94,0.7,44.949105664073,4.88,0.73,"8","8","8","8","8","8","6","8","8","7","11","C","C","C","C","C","C","R","C","C","L","C","right","C","R",3,25,32,48,8,0
"959","2018110403","3760",5.68957819174673,5.53,3.5,12.2114086001575,5.43,3.84,20.5627940708455,5.05,1.13,22.7228541341091,6.41,1.04,24.2375019339865,4.29,0.83,26.9637423218662,5.5,1.96,27.1753877617229,5.46,3.19,29.5146370467265,3.11,0.7,37.0716198728893,4.11,0.57,38.7267827220388,3.77,0.66,24.75,4.29,2.86,"6",2.32131428290096,7.63,3.45,6.63675372452526,7.15,1.85,11.949359815488,8.48,1.49,12.3166919260003,1.07,3.31,14.785188534476,8.42,1.87,21.5135027366536,5.67,1.68,22.0757695222613,7.06,1.28,22.2724605735424,5.7,1.98,27.2062217148946,6.44,2.24,29.297143205439,6.11,2.37,41.0100097537174,2.91,0.74,"6","6","6","3","6","5","5","5","5","5","8","R","R","R","R","R","C","C","C","C","C","C","right","L","L",4,63,-16,21,1,1
"960","2018110800","491",10.3915350165411,3.57,3.24,13.7303495949666,1.64,4.59,16.4423264777221,5.04,4.26,18.5449130491356,4.28,1.92,20.1226862023936,6.62,2.06,20.470977016254,5.41,1.4,25.4853467702521,7.62,1.87,28.9819599061209,7.59,1.29,37.9631729443154,6.74,0.73,51.3015418871597,2.97,2.18,39.58,4.95,3.19,"4",4.63458736027276,5.73,3.49,11.9665951715599,9.04,4.11,17.7584149067421,6.91,4.17,20.7760463033754,5.42,1.43,21.30496655712,5.57,1.76,21.7416213746813,8.39,2.85,25.7094010043019,6.83,2.5,29.6717727815512,7.45,2.6,37.0970578348203,7.67,2.57,44.7766512816669,4.67,1.49,51.6009428208439,3.17,1.9,"4","7","7","7","7","8","8","7","11","10","11","L","L","L","L","L","C","C","L","C","L","C","right","C","C",1,26,7,45,10,1
"961","2020092011","3835",21.4722378898894,7.7,1.92,24.8474706962298,4.98,2.19,27.7592290959241,6.19,1.14,28.5858741339145,8.85,0.97,31.0338041496688,7.89,0.64,33.0730615456144,8.29,0.61,36.9801676578136,7.97,1.03,39.3314695886131,5.92,0.94,41.283551203839,7.92,1.38,51.206757366582,7.46,1.13,31.69,2.19,3.05,"5",22.5402151719987,7.24,2.25,23.2342785556169,9.32,1.58,24.2584191570679,7.41,2.8,24.544429103159,9.72,1.31,24.7297573785106,8.77,1.01,27.8820730936564,9.25,1.05,33.0788663650978,7.67,2.25,37.9176212334055,8.83,1.58,39.18314178317,9.08,1.61,53.4423970270795,7.17,0.61,57.9130771069885,4.43,0.79,"7","8","7","8","8","8","8","7","8","10","11","L","C","L","C","C","C","C","L","C","L","C","right","C","C",4,22,17,57,8,0
"962","2018092308","4183",9.24964864197555,8.28,3.1,14.3380891334934,7.42,2.18,23.6171124399237,8.28,2.43,31.5179218858097,8.05,0.88,34.6111311574759,8.26,0.73,36.0541953176049,8.02,2.17,36.5135618640527,9,2.38,47.7700847811682,5.85,1.7,50.053284607506,6.9,2.3,51.2732142546184,1.4,3.49,29.81,1.34,4.82,"5",7.40354644748043,7.36,4.56,23.0226062816528,8.67,1.51,23.719532035856,8.44,1.69,27.6056008809807,8.66,1.38,29.0507641896044,8.9,1.18,31.4912448150276,8.26,1.48,37.0747703971313,8.73,1.71,41.7728189137386,8.23,0.83,48.1263638767776,6.75,1.33,48.7977960567893,7.02,1.89,51.1547114154698,2.61,2.71,"6","9","8","8","9","8","7","8","11","10","11","R","R","C","C","R","C","L","C","C","L","C","left","R","R",4,29,-4,52,2,0
"963","2020102500","2699",6.91839576780629,5.4,4.21,9.03877204049311,6.49,4.27,15.9800876092717,7.53,2.75,17.2151386866328,7.56,2.11,21.048052166412,8.15,1.78,21.1720310787605,8.74,1.43,25.5122637176711,8.63,1.02,32.2693476847612,5.98,2.13,41.9170418803617,4.61,1.13,41.9401955169501,7.98,1.15,37.92,2.35,3.4,"4",7.94040301244212,7.42,3.49,12.7569784823837,7.73,3.8,15.8729077361396,9.02,2.94,17.1788154422824,7.49,1.44,20.2669089897794,9.24,1.54,20.829675945631,8.69,1.55,22.210657351821,9.08,1.45,24.2352326169979,7.98,3.1,25.5136924023161,7.97,0.61,41.4086524774714,4.03,2.94,47.8383360914654,5.21,0.55,"4","7","7","8","7","7","8","8","8","11","11","L","L","L","C","L","L","C","C","C","C","C","left","","",3,27,-1,46,-1,0
"964","2019092901","995",11.9782678213505,3.29,0.61,17.2634092809039,8.07,3.39,18.7556098274623,6.79,3.85,21.9625613260385,8.53,1.67,22.4394139852181,7.63,2.25,25.3093856108757,7.32,1.74,26.5390316326727,7.04,2.65,29.0748000852972,7.09,2.67,36.6527625152593,6.4,0.38,38.4355512514131,7.89,1.07,31.98,4.96,2.47,"6",16.6534711096516,8.38,1.25,20.1280550476195,8.22,2.88,21.2670073117964,9.08,2.03,23.0958914095126,7.37,4.92,24.3905719490134,8.45,1.71,26.8823529476123,6.99,1.45,26.928200831099,7.53,2.58,29.2981108605999,7.28,2.62,33.1605865448728,8.07,1.15,37.6164697971514,7.19,0.83,46.4514908264525,4.95,0.79,"5","5","9","9","9","8","8","9","8","9","11","C","C","R","R","R","C","C","R","C","R","C","left","L","L",2,32,-7,46,14,1
"965","2020122012","3177",2.93860511127304,6.78,2.41,10.4811068117828,8.98,0.72,19.7219268835477,6.46,2.37,22.1877376043616,8.9,1.63,29.9605907818921,7.71,1.26,30.4976015450396,7.94,1.36,32.6935238235342,8.74,1.24,35.9274741667154,9.15,1.96,36.3919785117545,7.05,2.09,36.3934307258879,5.45,1.32,36.07,0.74,1.77,"4",0.344818792991334,5.04,6.01,10.488412653972,9.34,3.72,13.8123567865879,7.24,2.33,14.9191588234726,8.59,1.79,21.2794384324399,8.63,1.56,26.0865520910679,7.83,2.12,28.4303007370657,8.97,0.83,32.5070838433717,7.6,1.43,33.5351189054102,9.14,2.01,34.2666324578299,7.62,2.37,47.3206086182331,5.17,0.42,"4","4","7","7","8","8","7","8","8","8","11","L","L","L","L","C","C","L","C","C","C","C","left","","",3,27,6,47,-1,0
"966","2018093009","4562",3.37201720043063,6.67,2.39,7.50970039349107,4.19,1.88,11.6126310541582,5.65,2.78,18.7004732560435,3.57,1.69,25.0303915271016,7.65,1.33,27.9143206974485,7.01,0.87,29.809679635984,7.66,0.93,33.7638934366284,6.61,1.56,35.5644372934537,8.26,0.99,36.4804660057955,7.03,1.56,43.01,0.47,1.09,"5",5.59217310175571,8.46,4.24,8.35575250949906,9.21,2.1,12.2154164890109,5.22,3.28,22.4035711439047,8.43,1.59,23.6050206523951,8.62,1.52,25.1471926862622,7.17,1.18,25.7399630924366,8.4,1.98,28.3024027248571,8.11,1.01,30.8660930472258,7.37,0.86,34.075341524334,5.91,0.64,44.1792711574105,5.11,0.79,"6","8","8","8","8","8","8","8","12","11","11","R","C","C","C","C","C","C","C","R","C","C","right","L","L",4,18,-8,49,14,1
"967","2019112401","2939",18.2891497888776,8.15,1.4,19.2477011614374,7.23,0.8,25.7315448428578,7.95,3,31.496856986055,7.61,0.35,36.6001338795366,6.45,0.92,40.9105218739629,4.1,2.39,46.4242749000994,3.38,1.19,49.7702571823775,3.53,1.06,53.4314233387058,1.68,0.64,54.069178836006,0.89,0.92,35.54,3.73,2.42,"5",12.3820232595485,9.3,2.83,17.8974439515815,8.29,1.37,22.9130399554489,9.36,1.63,30.3608711996214,7.55,1.95,32.2414717406014,9,0.76,37.8335935380186,6.89,1.28,38.2445734712783,8.52,1.21,38.8763295592575,7.39,0.99,40.2159620051541,8.52,1.1,42.1198314336608,6.72,1.56,54.3445719460555,3.82,0.47,"5","7","8","8","7","7","11","11","10","11","11","C","L","C","C","L","L","C","C","L","C","C","left","C","C",3,20,10,55,17,1
"968","2018121611","4369",4.09762126117092,7.4,2.08,16.2523382933041,8.64,3.27,19.6348593068552,7.35,2.19,22.0889768889372,8.78,2.42,25.2107457247897,9.27,1.76,26.6560405912056,8.4,0.95,33.2270085924087,5.47,2.84,33.5387551945507,4.85,1.71,36.3994285669432,5.18,2.52,39.8877023655161,8.53,0.89,43.49,0.91,2.65,"5",3.35005970096056,7.58,2.65,15.8309127974353,7.13,2.29,17.4422590280044,9,1.16,18.0327396698339,8.5,1.96,20.0823902959782,8.37,1.39,23.7089898561706,8.88,1.46,26.9209249469627,8.7,1.61,31.9104011256518,8.37,1.14,33.9848466231643,5.57,3.19,37.1250117845099,5.74,1.83,39.3673938685303,8.01,1.06,"6","8","8","8","8","8","9","11","7","10","11","R","C","C","C","C","C","R","C","L","L","C","left","","",4,15,-7,52,3,1
"969","2020122708","695",2.98080526032815,5.07,3.8,8.85273404096158,4.32,1.05,12.1737833067621,4.27,3.68,12.9273121722963,7.19,2.36,35.0223143153048,7.95,0.74,39.8271917162132,4.38,1.28,42.773162146374,7.89,1.55,43.4647489352004,5.39,1.58,50.1579315761725,4.53,1.68,50.3193690341999,3.42,1.52,20.44,3.43,3.69,"3",0.580086200490925,7.08,4.85,9.59484236452064,6.92,3.64,16.8426363732048,6.97,2.12,19.8880894004427,7.28,1.38,23.7076232465425,8.21,2.27,25.2089051725774,8.73,1.2,33.0090063467533,8.78,0.9,39.3244211654794,7.86,0.25,45.8648939822169,6.33,1.02,46.9691473203421,5.32,0.99,50.6864725543216,3.24,0.98,"3","5","6","6","5","6","8","8","8","8","8","R","C","R","R","C","R","C","C","C","C","C","right","","",1,46,0,44,0,1
"970","2019111005","510",10.3227225091058,7.79,3.96,13.4664174894439,5.72,3.17,16.8774227890398,8.87,1.53,22.9353569843593,6.94,2.82,26.7167213557352,7.51,1.48,32.5096001205798,8.89,2,33.0301983039763,8.72,1.67,35.6991610545682,9.03,0.92,38.633503594678,8.16,1.26,57.5393022203085,5.79,0.16,43.37,2.75,1.93,"5",7.53016600082628,8.78,3.94,16.7896426406282,9.71,3,26.7082328131234,8.07,2.15,31.1119076882148,8.36,1.93,32.2181625795141,9.23,1.48,32.2379481356987,9.79,1.1,33.641529394485,8.54,2.87,34.9080635383861,9.24,1.23,38.0072045801845,8.56,1.66,38.4325708221555,9.37,1.11,53.6645600000596,6.56,0.76,"8","8","8","10","10","11","11","11","11","12","14","C","C","C","L","L","C","C","C","C","R","C","right","L","L",1,8,7,59,17,1
"971","2019110700","849",7.25926993574422,9.58,2.65,8.33842311231566,8.4,2.14,14.7465521393985,7.04,1.98,24.852030098163,7.68,3.64,27.5093656778923,8.63,1.53,27.5315854973883,8.64,2.5,40.5480024168886,4.22,2.63,41.2995399490115,6.54,0.72,47.3993628649162,2.63,1.67,47.6982725054063,1.22,3.65,43.27,1.28,1.98,"5",5.73696784024453,9.18,2.81,17.7780820112857,8.07,1.61,23.0950319332968,7.08,3.16,24.1408885503413,8.58,1.51,26.6712223191964,7.81,1.84,27.2300899741444,8.32,1.91,27.4731887483051,9.13,1.1,28.2589313315277,8.54,1.59,39.1405224799056,7.78,0.73,47.797006182396,4.86,0.27,49.4548652813856,1.02,3.94,"8","8","8","8","8","8","9","7","12","11","10","C","C","C","C","C","C","R","L","R","C","L","left","C","C",1,17,-10,50,0,0
"972","2019122905","3680",14.4494740388708,8,2.87,14.614191732696,6.14,4.01,20.6032545972718,9.43,1.39,24.5707671837898,7.92,1.28,24.6520100600337,7.27,0.91,26.2063446516297,8.72,1.88,26.7074465271392,7.85,1.23,30.4860377878136,5.31,0.91,30.6947959758654,7.03,1.48,37.9893208678439,4.77,1.48,43.3,1.74,1.55,"5",14.5838952272704,8.03,1.72,17.2990664488001,8.66,1.64,20.4239393849473,9.45,1.45,21.6249901734082,8.3,2.15,24.3373396245358,8.06,1.09,24.6880861955722,7.1,2.15,25.7746871949981,8.62,0.75,26.5100169747211,6.85,2.86,31.3579734676844,5.94,0.75,34.2539340806279,1.69,2.26,47.2168444519538,4.91,0.9,"9","8","8","8","9","8","8","8","11","7","11","R","C","C","C","R","C","C","C","C","L","C","left","C","C",4,23,7,44,11,1
"973","2018111500","2766",11.3198674903905,6.98,3.33,20.1738766725684,9.28,1.2,21.4627700914863,10.11,1.58,30.1829239802906,6.56,1.9,31.1392517572276,8.66,1.5,36.5226532442538,7.65,1.44,38.7829820926653,7.63,0.7,38.9681780431161,8.87,0.83,45.8328190274175,7.61,0.97,67.1508689444895,4.54,0.4,35.52,2.05,1.5,"6",9.91363202867647,8.26,3.74,20.3254766241778,8.74,1.97,21.6883609339203,9.66,1.77,27.2439736455606,9.45,1.38,30.2218364762964,9.37,1.14,32.7944294050072,9.35,1.14,35.5860267520835,8.94,1.26,37.720064952224,8.39,1.45,37.8775989207341,8.85,1.94,50.8327896145785,7.68,0.85,52.5612338135246,7.24,0.78,"6","9","8","8","8","8","8","12","8","11","11","R","R","C","C","C","C","C","R","C","C","C","left","C","C",3,16,4,59,9,0
"974","2019091504","2745",8.94742421035239,5.08,3.6,14.8575771914535,9.1,1.85,19.5958592564858,8.84,1.39,20.5033582615141,4.64,2,22.1976305041777,9.19,2.3,22.7975875916729,7.51,0.41,23.4438606035781,7.94,3.27,23.5814333745852,8.73,0.72,25.5720257312556,8.26,1.04,30.3221140423949,7.23,2.13,39.44,0.83,3.59,"5",2.66597074252513,8.54,3.75,14.0499822063944,8.57,1.96,18.4609263039534,8.59,2.41,20.6177326590486,5.41,1.83,22.0421459935279,7.45,2.33,22.3676663959386,8.6,1.89,22.6859538040612,7.15,3.24,24.2419223660171,7.56,2.86,25.5254480861747,7.9,1.82,30.1859371231042,7.55,2.28,41.8833869213081,4.59,0.57,"5","8","8","8","8","8","8","9","9","8","11","C","C","C","C","C","C","C","R","R","C","C","right","","",4,31,-3,39,0,0
"975","2018112501","3634",18.5789666020476,9.62,2.48,19.4555082174689,8.36,2.21,21.1312280760016,7.45,1.74,21.9000570775512,6.9,1.66,27.1394657279763,8.76,1.29,28.9254006022389,8.53,0.48,29.3050336973019,8.25,1.23,29.5242307266421,8.44,0.84,35.4440248843158,8.53,1.82,39.3260435335161,8.86,1.72,39.99,1.39,1.51,"4",17.8135061119365,9.59,2.57,21.7142925281944,9.86,1.87,22.1183182000802,9.09,1.53,22.9299738333911,7.28,2.28,27.8927374059987,8.59,1.1,28.0518965490749,7.79,1.96,29.7462938868021,9.03,0.57,29.9630739411029,8.14,1.76,33.6751095024203,8.68,1.71,39.4336721597165,9.57,1.42,48.0292587908662,6.73,0.73,"7","7","8","8","8","8","8","7","8","10","11","L","L","C","C","C","C","C","L","C","L","C","right","R","R",4,15,7,55,NA,1
"976","2020091303","3247",9.73041622953509,9.53,2.66,15.0297371899844,8.26,2.19,16.8087031028572,3.21,4.76,18.0701770882302,8.59,2.14,20.3487395187024,7.73,2.78,31.4491605611342,8.06,1.94,34.7457695266632,8.48,2.2,36.4580100938052,8.3,1.54,36.8063309771566,6.74,2.63,43.1204684575666,7.54,1.15,23.01,2.03,2.36,"1",9.82713081219539,9.14,2.56,17.1079221415109,9.15,3.7,19.3683891947679,7.73,3.81,20.2728118424653,7.39,3.42,24.2818636022856,7.16,2.82,29.700614471758,8.57,0.53,33.581447258866,8.95,1.46,34.4827507603439,8.91,0.99,35.6930539461111,7.35,2.59,37.2949165436792,6.47,2.75,51.3929032065712,4.88,0.73,"4","4","4","4","5","8","7","8","8","7","11","L","L","L","L","C","C","L","C","C","L","C","left","R","R",4,36,-5,51,10,1
"977","2019101306","2689",5.32572999691122,2.4,4.96,14.2822197154364,6.32,1.61,19.2861089906699,8.81,1.19,20.6327433949051,6.6,3.88,21.320379921568,3.83,5.78,21.4847760053485,7.11,3.71,23.833640091266,2.46,5.52,26.1093776256731,5.69,2.41,27.3631906034366,7.21,2.59,32.8611929180911,5.47,3.58,51.65,5.74,3.28,"8",14.9767085836642,6.49,3.31,15.8006645429868,9.04,2.42,17.0315971065546,7.34,3.17,19.6035940582333,7.37,3.22,21.4669327105667,7.44,1.29,21.9267553459238,7.65,3.9,23.2669830446493,5.13,5.4,24.1123453857148,1.26,6.04,27.3329562982126,5.77,1.92,29.6621846801614,6.18,4.81,34.6474414639811,5.4,0.91,"8","7","8","8","11","8","9","9","11","12","11","C","L","C","C","C","C","R","R","C","R","C","right","","",3,23,-7,35,3,0
"978","2018092311","1239",9.67186641760524,7.28,3.66,13.4140523332809,8.82,2.61,42.6673704369041,8.37,1.25,47.1474325918178,6.9,0.8,48.876502534449,7.59,0.89,49.0532547340133,8.2,1.1,49.8954557049036,7.11,1.04,52.5870754083168,6.69,0.66,58.3853406258797,4.83,1.38,63.8418052689615,4.99,0.58,17.01,0.85,3.71,"2",6.15507920338967,9.66,2.81,11.4729943781037,9.35,2.66,28.5075604007077,9.29,1.45,32.3268309612928,8.88,0.88,33.6074292381908,7.88,1.22,36.8611502804782,8.58,1.43,38.8136535255314,8.3,1.35,42.7083141788575,8.4,1.28,45.3101953207002,8.81,2.28,53.8206772532639,6.48,0.64,66.1543324356009,2.13,0.91,"1","5","4","8","8","8","8","7","9","8","11","L","C","L","C","C","C","C","L","R","C","C","right","C","R",2,33,-14,61,21,0
"979","2020122010","2767",17.3010664411186,3.44,1.73,17.9516907281738,6.36,2.07,20.7785706919413,4.74,1.54,23.0738986736095,7.2,1.45,24.6724319838965,3.82,4.08,25.7707198192057,6.92,2.49,27.7493062976356,7.19,1.64,33.6530087807911,6.99,0.66,39.617816699056,6.04,2.15,39.8718572429226,4.65,0.97,16.65,2.6,3.63,"1",11.6706897825279,9.01,3.61,15.5044574235927,8.84,1.59,18.01135752796,5.78,1.83,21.3146733495965,7.65,0.97,24.7852738536414,7.7,1.68,25.5876630429588,6.58,1.81,26.0425651578334,9.24,2.19,30.3941178519792,7.48,1.28,31.9832221641285,8.72,2.13,35.1865101992227,6.23,2.43,63.5838737416965,2.18,1.62,"4","4","4","4","4","4","5","4","5","5","11","L","L","L","L","L","L","C","L","C","C","C","left","","",3,41,-17,51,0,1
"980","2019110310","1097",7.56207643441932,4.51,3.01,10.9886532386822,2.84,1.51,16.6893049585655,3.99,1.39,17.5190467777217,6.42,2.75,17.7615427257882,8.62,1.47,19.1797028131303,8.06,1.16,19.9239880546039,7.86,3.18,30.3842919943842,4.11,0.6,30.9039236991033,4.66,1.62,32.4917789602232,3.94,0.53,28.55,2.41,2.03,"5",8.31565391295237,5.03,2.9,14.0207881376191,8.87,2.36,15.4708920234096,8.74,0.78,16.6636190546952,4.56,1.57,17.7475434919878,7.19,2.09,18.802393464663,8,1.46,19.0884912971141,7.28,1.79,19.4132429027198,7.73,2.23,19.5255934608913,8.1,3.28,19.6542616243908,8.54,1.52,38.9252103398299,3.44,0.85,"5","5","5","4","5","5","5","5","4","8","8","C","C","C","L","C","C","C","C","L","C","C","left","C","C",2,44,-6,38,0,0
"981","2019122201","213",2.77596829953081,0.91,4.11,4.84822647985838,4.21,0.83,10.8956505083451,7.81,1.16,14.6040268419364,7.83,2.69,19.1153812412936,7.41,3.21,24.1425309360887,7.43,1.25,27.2229627336923,8.04,0.84,28.8855067464637,6.51,2.9,34.3209848343546,6.76,1.13,36.0251925740863,4.87,2.84,31.23,2.04,4.72,"4",6.18970920156997,4.48,3.06,11.2539992891416,7.99,1.95,12.5560582986859,8.09,2.06,15.6032368436809,8.36,2.41,18.490321792765,8.3,1.3,20.1918919371118,7.8,1.55,22.2634139340758,7.07,1.93,25.1668512134514,8.62,1.46,26.4321357442035,8.55,1.26,37.223606757003,6.1,1.02,42.4553530193779,4.04,0.32,"4","4","4","4","5","8","8","8","8","8","11","L","L","L","L","C","C","C","C","C","C","C","left","C","C",1,38,0,41,8,0
"982","2019120900","2384",2.80503119412245,6.73,2.45,7.08763712389397,8.07,2.86,20.8470621431414,7.51,1.44,21.5994907347372,8.64,2.15,26.2460435113562,6.07,2.64,26.8013525778085,6.66,1.15,27.8926890062611,8.48,1.29,32.0068508291584,8.12,2.13,36.7443601114511,4.77,0.76,37.4703349331174,8.01,1.62,31.16,3.24,1.67,"6",3.20382583796311,5.43,4.23,6.45108518002979,7.8,4.47,21.4764079864394,9.28,0.84,21.480009310985,8.21,1.74,21.5594921090456,8.5,2.29,26.9299628666658,8.8,0.9,28.1778991409935,6.76,2.11,28.288633759869,8.36,2.08,36.3372604911267,7.03,2.54,37.0885063058625,8.28,1.73,44.0497105552352,6.04,0.08,"6","5","8","8","9","9","8","8","7","8","12","R","C","C","C","R","R","C","C","L","C","R","right","L","L",3,30,-14,48,7,1
"983","2018112500","1748",10.3158567264188,7.37,2.67,13.4404538613843,7.43,2.49,14.5973182468562,7.63,3.58,26.2345668917937,7.74,1.23,29.1855889095971,8.06,0.99,33.3916905831376,5.96,1.9,33.921269138993,5.79,3.42,35.5049362765236,7.06,1.42,36.1492268243734,6.53,1.6,36.5105039680364,6.3,2.67,29.87,5.81,2.07,"6",9.92399617089809,8.21,1.77,11.2749279376855,8.95,4.08,24.2661348384946,8.65,2.5,26.1903741859485,9.2,1.06,27.1978565331903,7.61,1.87,33.6713676585909,5.58,1.95,34.449669084042,6.91,0.29,34.4961679031164,5.95,3.38,35.7062865613326,6.46,1.41,36.9956348776447,6.46,2.62,47.8738195676927,2.62,0.86,"6","5","8","9","8","8","8","8","9","7","12","R","C","C","R","C","C","C","C","R","L","R","left","L","L",2,41,6,38,9,1
"984","2019101305","260",22.1013393259323,9.01,3.3,22.6463264129086,7.55,0.07,26.5530130117092,5.05,2.59,27.6184901832088,4.93,1.21,29.7625553338419,8.64,1.08,30.9319802146581,6.83,3.71,35.2546961410817,9.29,1.59,42.7752662177572,7.25,1.41,48.6847861246201,8.19,0.53,58.224092092535,8.26,2.4,23.59,0.91,3.3,"3",22.6892088888088,9.6,1.43,27.4668163426342,6.9,2.18,27.9892622267898,9.63,1.38,31.819448455308,7.32,2.67,31.8752631361688,8.36,3.02,35.2952078900238,9.42,1.58,36.5564248799031,8.62,1.24,42.8807882390238,7.7,0.52,46.4501130246203,7.82,0.81,57.4329078142488,4.98,0.34,58.7597115377535,8.89,1.53,"5","9","9","9","8","9","8","9","8","11","10","C","R","R","R","C","R","C","R","C","C","L","left","L","L",1,27,0,60,15,0
"985","2018121602","3208",13.0271447370481,9.16,1.74,13.7622272906677,6.76,2.16,16.8633478289455,9.35,2.07,17.7402282961635,8.31,2.22,21.0342625256984,6.64,3.99,25.7682168572061,5.52,2.21,26.1552767142693,7.25,1.31,26.9946754009008,8.97,1.76,28.4400070323479,8.75,1.45,28.4488048958124,7.04,1.92,38.84,2.13,2.42,"5",12.3040196683848,9.38,2.12,15.5238397312005,8.73,3.89,21.8748462851742,6.4,3.23,22.8013442586177,8.51,1.46,24.2864571314961,9.09,1.2,26.1963757035205,9.62,1.42,26.4400699696502,8.03,0.6,26.5331490780872,8.06,1.34,27.1825569069578,8.79,0.97,38.811762392347,7.48,1.43,50.2179728782435,5.1,0.72,"9","8","8","9","8","9","8","8","8","11","11","R","C","C","R","C","R","C","C","C","C","C","left","C","C",4,20,6,52,0,0
